,ask,ask,ask,ask,bid,bid,bid,bid,bid_vol,ask_vol,tick_count
2019-01-03 19:30:00+00:00,1.13987,1.14007,1.13831,1.13902,1.13986,1.14006,1.13828,1.13897,5611.1900000572205,5387.699980020523,2303
2019-01-03 19:45:00+00:00,1.13903,1.13958,1.1389,1.13917,1.13902,1.13953,1.13888,1.13912,5816.759991526604,6101.089980006218,2288
2019-01-03 20:00:00+00:00,1.13917,1.13999,1.139,1.13977,1.13914,1.13996,1.13897,1.13973,7088.549968600273,6931.5899695158005,2793
2019-01-03 20:15:00+00:00,1.13978,1.14017,1.13961,1.14,1.13973,1.14013,1.13958,1.13995,5351.289976358414,6268.689979553223,2304
2019-01-03 20:30:00+00:00,1.14,1.14001,1.1395,1.13954,1.13996,1.13997,1.13946,1.13949,4667.909990668297,5887.389976263046,2148
2019-01-03 20:45:00+00:00,1.13954,1.14012,1.13951,1.13986,1.13949,1.14011,1.13947,1.13982,4753.889985151589,4434.409989416599,1745
2019-01-03 21:00:00+00:00,1.13987,1.13996,1.13963,1.13979,1.13982,1.13992,1.13959,1.13975,1518.1999909877777,1439.329994380474,859
2019-01-03 21:15:00+00:00,1.13979,1.13999,1.13979,1.13996,1.13976,1.13995,1.13976,1.13991,1419.7299958467484,1531.8599919080734,628
2019-01-03 21:30:00+00:00,1.13995,1.13997,1.13953,1.13969,1.13991,1.13993,1.13948,1.13964,1983.0899889469147,1893.2799942493439,801
2019-01-03 21:45:00+00:00,1.13969,1.13974,1.13938,1.13944,1.13964,1.13969,1.13923,1.13924,1442.9799993038177,1345.1399975419044,748
2019-01-03 22:00:00+00:00,1.13946,1.13949,1.13901,1.1391,1.13924,1.1393,1.13865,1.139,312.9199974387884,379.8899998739362,257
2019-01-03 22:15:00+00:00,1.13912,1.14056,1.13884,1.13994,1.139,1.13985,1.13877,1.13962,1063.379999756813,1017.6699955910444,820
2019-01-03 22:30:00+00:00,1.13991,1.14039,1.13935,1.13946,1.13957,1.13984,1.13899,1.13933,2450.6099818348885,2246.849995315075,1361
2019-01-03 22:45:00+00:00,1.13946,1.13951,1.13941,1.13943,1.13932,1.1394,1.1393,1.13931,407.4699981212616,342.42000114917755,232
2019-01-03 23:00:00+00:00,1.13943,1.13959,1.13904,1.13914,1.1393,1.13954,1.13895,1.13909,3010.589995622635,2367.119997024536,1519
2019-01-03 23:15:00+00:00,1.13914,1.13964,1.13914,1.13944,1.1391,1.13958,1.1391,1.13938,2932.340009212494,3666.8500102758408,1636
2019-01-03 23:30:00+00:00,1.13944,1.13969,1.13934,1.13941,1.13938,1.13964,1.13929,1.13935,1843.4099967479706,2249.6099964380264,889
2019-01-03 23:45:00+00:00,1.13942,1.13952,1.13901,1.13906,1.13935,1.13945,1.13897,1.13899,2430.749987244606,2179.5899988412857,994
2019-01-04 00:00:00+00:00,1.13906,1.13964,1.13898,1.13928,1.13901,1.13957,1.13893,1.13923,5651.45999610424,5908.069995880127,2594
2019-01-04 00:15:00+00:00,1.13928,1.1398,1.1392,1.13974,1.13924,1.13975,1.13915,1.13968,3689.960000395775,3367.429992079735,1442
2019-01-04 00:30:00+00:00,1.13974,1.14006,1.13965,1.14004,1.13968,1.14001,1.1396,1.13999,2570.179998755455,2892.060004472733,1197
2019-01-04 00:45:00+00:00,1.14004,1.14059,1.13998,1.14056,1.14,1.14054,1.13994,1.14052,2918.640003323555,2874.7499935626984,1283
2019-01-04 01:00:00+00:00,1.14057,1.1412,1.14048,1.14048,1.14052,1.14118,1.14043,1.14043,3702.779995203018,3503.37999355793,1616
2019-01-04 01:15:00+00:00,1.14048,1.14093,1.14046,1.14093,1.14044,1.1409,1.14042,1.14089,3469.3899949789047,2676.7600026130676,1354
2019-01-04 01:30:00+00:00,1.14092,1.14105,1.14069,1.14071,1.14089,1.14101,1.14064,1.14066,2568.3899972960353,2662.579997897148,1212
2019-01-04 01:45:00+00:00,1.14071,1.1409,1.14031,1.14043,1.14065,1.14085,1.14027,1.1404,4140.569997191429,4039.4999891519547,1723
2019-01-04 02:00:00+00:00,1.14044,1.14073,1.14028,1.14063,1.14041,1.14069,1.14024,1.1406,1992.9999967813492,1775.3999973535538,798
2019-01-04 02:15:00+00:00,1.14064,1.1408,1.14022,1.14024,1.1406,1.14076,1.14018,1.1402,3493.9499989748,3030.489994764328,1343
2019-01-04 02:30:00+00:00,1.14024,1.14026,1.13998,1.14005,1.14019,1.14024,1.13995,1.14,2572.5599975585938,2688.999995470047,1184
2019-01-04 02:45:00+00:00,1.14006,1.1401,1.13978,1.13979,1.14,1.14007,1.13974,1.13976,2313.3899989128113,2335.9500039815903,935
2019-01-04 03:00:00+00:00,1.13978,1.1398,1.13884,1.13885,1.13975,1.13975,1.13881,1.13883,3335.2399904727936,3115.769994020462,1347
2019-01-04 03:15:00+00:00,1.13885,1.13959,1.13885,1.13948,1.13881,1.13955,1.13881,1.13945,3145.5399948358536,4036.849984049797,1425
2019-01-04 03:30:00+00:00,1.13947,1.1397,1.13935,1.13947,1.13945,1.13966,1.13931,1.13943,3018.4099974632263,3323.1299889087677,1253
2019-01-04 03:45:00+00:00,1.13947,1.1399,1.13947,1.13982,1.13944,1.13986,1.13943,1.13978,2620.4199928045273,2676.9399960041046,1011
2019-01-04 04:00:00+00:00,1.13983,1.13989,1.13936,1.13936,1.1398,1.13985,1.13934,1.13934,3074.770006418228,2483.6399953365326,1108
2019-01-04 04:15:00+00:00,1.13937,1.1394,1.13902,1.1393,1.13934,1.13938,1.139,1.13925,1942.2199996709824,1475.8399951457977,756
2019-01-04 04:30:00+00:00,1.1393,1.1395,1.13915,1.13946,1.13925,1.13947,1.1391,1.13942,1580.6699975728989,2204.209994316101,895
2019-01-04 04:45:00+00:00,1.13946,1.13964,1.13944,1.13945,1.13941,1.1396,1.1394,1.13941,1961.6400055885315,1784.26999771595,754
2019-01-04 05:00:00+00:00,1.13944,1.13947,1.13929,1.13947,1.13941,1.13945,1.13925,1.13943,1575.020000576973,1739.7299950122833,686
2019-01-04 05:15:00+00:00,1.13946,1.13964,1.1393,1.13955,1.1394,1.1396,1.13926,1.13949,1865.570000767708,1995.8799892663956,728
2019-01-04 05:30:00+00:00,1.13952,1.13986,1.13949,1.13969,1.13949,1.13982,1.13944,1.13966,2431.820001244545,2301.539995789528,957
2019-01-04 05:45:00+00:00,1.13968,1.1397,1.13898,1.13904,1.13965,1.13966,1.13894,1.13899,2272.0200023651123,2397.2900017499924,932
2019-01-04 06:00:00+00:00,1.13903,1.13916,1.13878,1.13878,1.139,1.13912,1.13874,1.13874,2121.530000925064,2041.379996418953,850
2019-01-04 06:15:00+00:00,1.13878,1.139,1.13865,1.13883,1.13875,1.13896,1.1386,1.13877,2486.4899975061417,2717.9099926948547,1039
2019-01-04 06:30:00+00:00,1.13883,1.13895,1.13834,1.1385,1.13878,1.13891,1.13832,1.13844,2678.7399994134903,2592.0300003290176,1101
2019-01-04 06:45:00+00:00,1.13849,1.13943,1.13849,1.13935,1.13845,1.1394,1.13844,1.13932,2102.4299964904785,2429.470002412796,938
2019-01-04 07:00:00+00:00,1.13936,1.13982,1.13923,1.13972,1.13933,1.13977,1.13919,1.13969,3993.55999815464,3925.450005888939,1662
2019-01-04 07:15:00+00:00,1.13972,1.14029,1.13972,1.14026,1.1397,1.14025,1.1397,1.14024,4685.680000424385,5179.70999443531,2061
2019-01-04 07:30:00+00:00,1.14026,1.14059,1.14003,1.14016,1.14024,1.14056,1.13999,1.14011,5976.319991111755,5838.449995398521,2399
2019-01-04 07:45:00+00:00,1.14016,1.141,1.1398,1.14081,1.14011,1.14098,1.13978,1.14077,5007.239992141724,4562.879995346069,1878
2019-01-04 08:00:00+00:00,1.1408,1.1417,1.14054,1.14147,1.14077,1.14167,1.14051,1.14145,5502.869991898537,5732.059994913638,2293
2019-01-04 08:15:00+00:00,1.14147,1.14149,1.14048,1.14058,1.14144,1.14144,1.14046,1.14056,3645.51999604702,4379.01999604702,1741
2019-01-04 08:30:00+00:00,1.14058,1.14133,1.14024,1.14093,1.14055,1.1413,1.14022,1.1409,4715.619999170303,4635.770001769066,1908
2019-01-04 08:45:00+00:00,1.14093,1.14133,1.14057,1.14081,1.14089,1.14131,1.14053,1.14079,5845.9899933338165,5599.839996337891,2349
2019-01-04 09:00:00+00:00,1.14084,1.14166,1.14054,1.14128,1.14081,1.14162,1.1405,1.14127,5964.1399919986725,5485.689985394478,2201
2019-01-04 09:15:00+00:00,1.14128,1.14192,1.14107,1.14129,1.14125,1.14189,1.14104,1.14126,6572.449996829033,6351.869979143143,2562
2019-01-04 09:30:00+00:00,1.1413,1.14166,1.14075,1.14088,1.14128,1.14162,1.14072,1.14085,4978.089981079102,5411.41998898983,2071
2019-01-04 09:45:00+00:00,1.14089,1.14096,1.14027,1.1404,1.14085,1.14094,1.14024,1.14032,3411.099999427796,4398.399993062019,1666
2019-01-04 10:00:00+00:00,1.14035,1.14049,1.1395,1.14031,1.14032,1.14043,1.13949,1.14027,6224.239992141724,6197.55999982357,2453
2019-01-04 10:15:00+00:00,1.14028,1.14049,1.13991,1.1404,1.14026,1.14045,1.13988,1.14037,4203.979987978935,4849.709988474846,1944
2019-01-04 10:30:00+00:00,1.1404,1.14088,1.14006,1.1404,1.14037,1.14085,1.14003,1.14037,4385.129997253418,4219.299988031387,1812
2019-01-04 10:45:00+00:00,1.14039,1.14052,1.13992,1.14042,1.14037,1.14048,1.13988,1.14039,4109.129997014999,4127.489989161491,1617
2019-01-04 11:00:00+00:00,1.14042,1.14079,1.1403,1.14072,1.14041,1.14077,1.14028,1.14068,3939.4999874830246,3777.699985265732,1516
2019-01-04 11:15:00+00:00,1.14071,1.14144,1.1407,1.14112,1.14068,1.14142,1.14068,1.14109,4638.069993376732,3512.839989542961,1728
2019-01-04 11:30:00+00:00,1.14112,1.14157,1.14102,1.14147,1.14107,1.14153,1.14099,1.14144,4963.079993128777,5056.699993014336,1811
2019-01-04 11:45:00+00:00,1.14147,1.14159,1.14107,1.14117,1.14144,1.14155,1.14104,1.14114,4411.220005393028,4339.959983348846,1645
2019-01-04 12:00:00+00:00,1.14117,1.1412,1.14047,1.14069,1.14115,1.14117,1.14046,1.14066,4738.829988121986,5069.539989948273,1829
2019-01-04 12:15:00+00:00,1.14069,1.14125,1.14058,1.14122,1.14065,1.14122,1.14056,1.14119,5179.269981741905,5715.509978532791,1892
2019-01-04 12:30:00+00:00,1.14123,1.14141,1.1411,1.14139,1.14119,1.14139,1.14106,1.14137,5424.669995069504,5114.759997844696,1757
2019-01-04 12:45:00+00:00,1.14139,1.14142,1.14048,1.14058,1.14136,1.14139,1.14047,1.14057,4665.3499883413315,4997.789988160133,1906
2019-01-04 13:00:00+00:00,1.14061,1.1408,1.14025,1.14028,1.14057,1.14077,1.14024,1.14026,4393.059992432594,4103.919986248016,1710
2019-01-04 13:15:00+00:00,1.14028,1.14061,1.13959,1.14061,1.14027,1.14052,1.13956,1.1404,4945.7799870967865,4738.2399797439575,2146
2019-01-04 13:30:00+00:00,1.14062,1.14069,1.1364,1.13758,1.1404,1.14046,1.1363,1.13752,11523.719996511936,11982.279964745045,5561
2019-01-04 13:45:00+00:00,1.13758,1.13765,1.13647,1.13718,1.13753,1.1376,1.13644,1.13713,9940.639999508858,9867.059992194176,4007
2019-01-04 14:00:00+00:00,1.13718,1.13732,1.13602,1.13658,1.13713,1.13728,1.13599,1.13654,10735.879983186722,10944.119976878166,4152
2019-01-04 14:15:00+00:00,1.13658,1.1368,1.13558,1.13574,1.13655,1.13674,1.13554,1.1357,8956.39997458458,9785.069988250732,3549
2019-01-04 14:30:00+00:00,1.13575,1.13588,1.13508,1.13536,1.13571,1.13585,1.13505,1.13532,7589.67997315526,8946.879951834682,3134
2019-01-04 14:45:00+00:00,1.13536,1.13542,1.13463,1.1354,1.13533,1.13539,1.1346,1.13535,9390.099982142448,9302.179992198944,3388
2019-01-04 15:00:00+00:00,1.13538,1.1356,1.13477,1.13532,1.13535,1.13558,1.13476,1.13528,8549.929980754852,7545.259970188141,2895
2019-01-04 15:15:00+00:00,1.13531,1.13966,1.13459,1.13922,1.13528,1.13964,1.13456,1.13918,11190.719995260239,11560.089995622635,5367
2019-01-04 15:30:00+00:00,1.13921,1.14073,1.13906,1.13908,1.13918,1.14068,1.13903,1.13903,10501.879994034767,10774.769989728928,4981
2019-01-04 15:45:00+00:00,1.13906,1.14109,1.13871,1.14108,1.13902,1.14108,1.13868,1.14104,9445.259996414185,9293.509999632835,4509
2019-01-04 16:00:00+00:00,1.14108,1.14177,1.14053,1.14063,1.14103,1.14173,1.14051,1.14061,9448.500006079674,8817.509990930557,4369
2019-01-04 16:15:00+00:00,1.14062,1.14121,1.14005,1.1401,1.14061,1.14118,1.14001,1.14006,7021.65998506546,5775.10998916626,2957
2019-01-04 16:30:00+00:00,1.1401,1.1418,1.13998,1.14147,1.14006,1.14177,1.13996,1.14145,5683.909974694252,5586.96997988224,2435
2019-01-04 16:45:00+00:00,1.14147,1.14179,1.14088,1.14091,1.14144,1.14176,1.14084,1.14086,5536.759976267815,5185.849985003471,2315
2019-01-04 17:00:00+00:00,1.14091,1.1412,1.13972,1.14006,1.14086,1.14117,1.13967,1.14003,5115.249982833862,5768.9699811935425,2172
2019-01-04 17:15:00+00:00,1.14005,1.14026,1.13936,1.13975,1.14003,1.14023,1.13933,1.13971,5206.259986281395,4974.89997947216,2172
2019-01-04 17:30:00+00:00,1.13974,1.14066,1.13967,1.14062,1.13972,1.14063,1.13964,1.1406,3848.139992594719,4523.599978327751,1771
2019-01-04 17:45:00+00:00,1.14062,1.1408,1.13992,1.14057,1.14058,1.14076,1.13989,1.14053,4562.319988965988,4504.879987835884,2016
2019-01-04 18:00:00+00:00,1.14057,1.14098,1.14028,1.14084,1.14053,1.14094,1.14026,1.1408,4161.929987311363,4385.859996438026,1780
2019-01-04 18:15:00+00:00,1.14083,1.14109,1.14064,1.14084,1.14079,1.14106,1.14062,1.1408,2911.0899975299835,3091.1999937295914,1338
2019-01-04 18:30:00+00:00,1.14083,1.14098,1.14053,1.14092,1.1408,1.14095,1.14051,1.14091,3770.389991402626,2670.3299946784973,1463
2019-01-04 18:45:00+00:00,1.14093,1.141,1.14041,1.14042,1.1409,1.14097,1.14039,1.14039,3505.129994034767,4427.079983592033,1823
2019-01-04 19:00:00+00:00,1.14041,1.14041,1.13958,1.14003,1.14039,1.14039,1.13954,1.14001,5131.099995017052,5388.879980325699,2286
2019-01-04 19:15:00+00:00,1.14002,1.14036,1.13982,1.13997,1.14001,1.14033,1.1398,1.13993,4503.419981956482,4192.809986710548,1961
2019-01-04 19:30:00+00:00,1.13997,1.14032,1.13958,1.13968,1.13993,1.14029,1.13955,1.13964,4902.749990701675,4807.649984121323,1940
2019-01-04 19:45:00+00:00,1.13968,1.14004,1.13942,1.14002,1.13965,1.14001,1.1394,1.14,5425.109985232353,6337.919983863831,2371
2019-01-04 20:00:00+00:00,1.14004,1.14039,1.13981,1.14036,1.14001,1.14037,1.13979,1.14033,4622.839988827705,4374.999977827072,1535
2019-01-04 20:15:00+00:00,1.14036,1.14046,1.14001,1.14019,1.14034,1.14042,1.13997,1.14015,4641.169984936714,4164.939981341362,1684
2019-01-04 20:30:00+00:00,1.1402,1.14031,1.14004,1.14005,1.14016,1.14027,1.14,1.14,3004.7599880695343,2485.859985470772,1050
2019-01-04 20:45:00+00:00,1.14004,1.1403,1.13961,1.1403,1.14002,1.14028,1.13956,1.14028,3561.2499782294035,3152.779987514019,1384
2019-01-04 21:00:00+00:00,1.1403,1.14037,1.13963,1.13983,1.14029,1.14033,1.13957,1.13978,1562.9399927780032,1837.3199924230576,860
2019-01-04 21:15:00+00:00,1.13983,1.13996,1.13975,1.13982,1.13978,1.13993,1.13972,1.13976,1132.4999994039536,1084.1699948310852,523
2019-01-04 21:30:00+00:00,1.13981,1.14003,1.13966,1.13969,1.13979,1.13998,1.13961,1.13962,1576.5599976778033,1753.779997229576,668
2019-01-04 21:45:00+00:00,1.13968,1.13994,1.13952,1.13975,1.13963,1.13988,1.13943,1.13943,1277.7499994039536,1450.2699966430664,829
2019-01-04 22:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-04 22:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-04 22:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-04 22:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-04 23:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-04 23:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-04 23:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-04 23:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 00:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 00:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 00:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 00:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 01:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 01:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 01:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 01:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 02:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 02:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 02:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 02:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 03:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 03:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 03:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 03:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 04:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 04:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 04:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 04:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 05:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 05:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 05:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 05:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 06:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 06:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 06:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 06:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 07:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 07:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 07:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 07:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 08:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 08:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 08:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 08:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 09:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 09:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 09:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 09:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 10:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 10:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 10:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 10:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 11:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 11:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 11:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 11:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 12:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 12:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 12:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 12:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 13:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 13:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 13:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 13:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 14:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 14:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 14:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 14:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 15:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 15:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 15:30:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 15:45:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 16:00:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
2019-01-05 16:15:00+00:00,1.13975,1.13975,1.13975,1.13975,1.13943,1.13943,1.13943,1.13943,0.0,0.0,0
